cus_id,cus_type,cus_fname,cus_lname,cus_address,cus_province,cus_zipcode,cus_id_card,cus_phone,cus_email
2690,1,CUSfname2690,CUSlname2690,,,,,,
2691,1,CUSfname2691,CUSlname2691,,,,,,
2692,1,CUSfname2692,CUSlname2692,,,,,,
2693,1,CUSfname2693,CUSlname2693,,,,,,
2694,1,CUSfname2694,CUSlname2694,,,,,,
2695,1,CUSfname2695,CUSlname2695,,,,,,
2696,1,CUSfname2696,CUSlname2696,,,,,,
2697,1,CUSfname2697,CUSlname2697,,,,,,
2698,1,CUSfname2698,CUSlname2698,,,,,,
2699,1,CUSfname2699,CUSlname2699,,,,,,
2700,1,CUSfname2700,CUSlname2700,,,,,,
2701,1,CUSfname2701,CUSlname2701,,,,,,
2702,1,CUSfname2702,CUSlname2702,,,,,,
2703,1,CUSfname2703,CUSlname2703,,,,,,
2704,1,CUSfname2704,CUSlname2704,,,,,,
2705,1,CUSfname2705,CUSlname2705,,,,,,
2706,1,CUSfname2706,CUSlname2706,,,,,,
2707,1,CUSfname2707,CUSlname2707,,,,,,
2708,1,CUSfname2708,CUSlname2708,,,,,,
2709,1,CUSfname2709,CUSlname2709,,,,,,
2710,1,CUSfname2710,CUSlname2710,,,,,,
2711,1,CUSfname2711,CUSlname2711,,,,,,
2712,1,CUSfname2712,CUSlname2712,,,,,,
2713,1,CUSfname2713,CUSlname2713,,,,,,
2714,1,CUSfname2714,CUSlname2714,,,,,,
2715,1,CUSfname2715,CUSlname2715,,,,,,
2716,1,CUSfname2716,CUSlname2716,,,,,,
2717,1,CUSfname2717,CUSlname2717,,,,,,
2718,1,CUSfname2718,CUSlname2718,,,,,,
2719,1,CUSfname2719,CUSlname2719,,,,,,
2720,1,CUSfname2720,CUSlname2720,,,,,,
2721,1,CUSfname2721,CUSlname2721,,,,,,
2722,1,CUSfname2722,CUSlname2722,,,,,,
2723,1,CUSfname2723,CUSlname2723,,,,,,
2724,1,CUSfname2724,CUSlname2724,,,,,,
2725,1,CUSfname2725,CUSlname2725,,,,,,
2726,1,CUSfname2726,CUSlname2726,,,,,,
2727,1,CUSfname2727,CUSlname2727,,,,,,
2728,1,CUSfname2728,CUSlname2728,,,,,,
2729,1,CUSfname2729,CUSlname2729,,,,,,
2730,1,CUSfname2730,CUSlname2730,,,,,,
2731,1,CUSfname2731,CUSlname2731,,,,,,
2732,1,CUSfname2732,CUSlname2732,,,,,,
2733,1,CUSfname2733,CUSlname2733,,,,,,
2734,1,CUSfname2734,CUSlname2734,,,,,,
2735,1,CUSfname2735,CUSlname2735,,,,,,
2736,1,CUSfname2736,CUSlname2736,,,,,,
2737,1,CUSfname2737,CUSlname2737,,,,,,
2738,1,CUSfname2738,CUSlname2738,,,,,,
2739,1,CUSfname2739,CUSlname2739,,,,,,
2740,1,CUSfname2740,CUSlname2740,,,,,,
2741,1,CUSfname2741,CUSlname2741,,,,,,
2742,1,CUSfname2742,CUSlname2742,,,,,,
2743,1,CUSfname2743,CUSlname2743,,,,,,
2744,1,CUSfname2744,CUSlname2744,,,,,,
2745,1,CUSfname2745,CUSlname2745,,,,,,
2746,1,CUSfname2746,CUSlname2746,,,,,,
2747,1,CUSfname2747,CUSlname2747,,,,,,
2748,1,CUSfname2748,CUSlname2748,,,,,,
2749,1,CUSfname2749,CUSlname2749,,,,,,
2750,1,CUSfname2750,CUSlname2750,,,,,,
2751,1,CUSfname2751,CUSlname2751,,,,,,
2752,1,CUSfname2752,CUSlname2752,,,,,,
2753,1,CUSfname2753,CUSlname2753,,,,,,
2754,1,CUSfname2754,CUSlname2754,,,,,,
2755,1,CUSfname2755,CUSlname2755,,,,,,
2756,1,CUSfname2756,CUSlname2756,,,,,,
2757,1,CUSfname2757,CUSlname2757,,,,,,
2758,1,CUSfname2758,CUSlname2758,,,,,,
2759,1,CUSfname2759,CUSlname2759,,,,,,
2760,1,CUSfname2760,CUSlname2760,,,,,,
2761,1,CUSfname2761,CUSlname2761,,,,,,
2762,1,CUSfname2762,CUSlname2762,,,,,,
2763,1,CUSfname2763,CUSlname2763,,,,,,
2764,1,CUSfname2764,CUSlname2764,,,,,,
2765,1,CUSfname2765,CUSlname2765,,,,,,
2766,1,CUSfname2766,CUSlname2766,,,,,,
2767,1,CUSfname2767,CUSlname2767,,,,,,
2768,1,CUSfname2768,CUSlname2768,,,,,,
2769,1,CUSfname2769,CUSlname2769,,,,,,
2770,1,CUSfname2770,CUSlname2770,,,,,,
2771,1,CUSfname2771,CUSlname2771,,,,,,
2772,1,CUSfname2772,CUSlname2772,,,,,,
2773,2,CUSfname2773,CUSlname2773,,,,,,
2774,2,CUSfname2774,CUSlname2774,,,,,,
2775,1,CUSfname2775,CUSlname2775,,,,,,
2776,1,CUSfname2776,CUSlname2776,,,,,,
2777,1,CUSfname2777,CUSlname2777,,,,,,
2778,1,CUSfname2778,CUSlname2778,,,,,,
2779,1,CUSfname2779,CUSlname2779,,,,,,
2780,1,CUSfname2780,CUSlname2780,,,,,,
2781,1,CUSfname2781,CUSlname2781,,,,,,
2782,1,CUSfname2782,CUSlname2782,,,,,,
2783,1,CUSfname2783,CUSlname2783,,,,,,
2784,1,CUSfname2784,CUSlname2784,,,,,,
2785,1,CUSfname2785,CUSlname2785,,,,,,
2786,1,CUSfname2786,CUSlname2786,,,,,,
2787,1,CUSfname2787,CUSlname2787,,,,,,
2788,1,CUSfname2788,CUSlname2788,,,,,,
2789,1,CUSfname2789,CUSlname2789,,,,,,
2790,1,CUSfname2790,CUSlname2790,,,,,,
2791,1,CUSfname2791,CUSlname2791,,,,,,
2792,2,CUSfname2792,CUSlname2792,,,,,,
2793,1,CUSfname2793,CUSlname2793,,,,,,
2794,1,CUSfname2794,CUSlname2794,,,,,,
2795,1,CUSfname2795,CUSlname2795,,,,,,
2796,1,CUSfname2796,CUSlname2796,,,,,,
2797,1,CUSfname2797,CUSlname2797,,,,,,
2798,1,CUSfname2798,CUSlname2798,,,,,,
2799,1,CUSfname2799,CUSlname2799,,,,,,
2800,1,CUSfname2800,CUSlname2800,,,,,,
2801,1,CUSfname2801,CUSlname2801,,,,,,
2802,1,CUSfname2802,CUSlname2802,,,,,,
2803,1,CUSfname2803,CUSlname2803,,,,,,
2804,1,CUSfname2804,CUSlname2804,,,,,,
2805,1,CUSfname2805,CUSlname2805,,,,,,
2806,1,CUSfname2806,CUSlname2806,,,,,,
2807,1,CUSfname2807,CUSlname2807,,,,,,
2808,1,CUSfname2808,CUSlname2808,,,,,,
2809,1,CUSfname2809,CUSlname2809,,,,,,
2810,1,CUSfname2810,CUSlname2810,,,,,,
2811,1,CUSfname2811,CUSlname2811,,,,,,
2812,1,CUSfname2812,CUSlname2812,,,,,,
2813,1,CUSfname2813,CUSlname2813,,,,,,
2814,1,CUSfname2814,CUSlname2814,,,,,,
2815,1,CUSfname2815,CUSlname2815,,,,,,
2816,1,CUSfname2816,CUSlname2816,,,,,,
2817,1,CUSfname2817,CUSlname2817,,,,,,
2818,1,CUSfname2818,CUSlname2818,,,,,,
2819,1,CUSfname2819,CUSlname2819,,,,,,
2820,1,CUSfname2820,CUSlname2820,,,,,,
2821,1,CUSfname2821,CUSlname2821,,,,,,
2822,1,CUSfname2822,CUSlname2822,,,,,,
2823,1,CUSfname2823,CUSlname2823,,,,,,
2824,1,CUSfname2824,CUSlname2824,,,,,,
2825,1,CUSfname2825,CUSlname2825,,,,,,
2826,1,CUSfname2826,CUSlname2826,,,,,,
2827,1,CUSfname2827,CUSlname2827,,,,,,
2828,1,CUSfname2828,CUSlname2828,,,,,,
2829,1,CUSfname2829,CUSlname2829,,,,,,
2830,1,CUSfname2830,CUSlname2830,,,,,,
2831,1,CUSfname2831,CUSlname2831,,,,,,
2832,1,CUSfname2832,CUSlname2832,,,,,,
2833,1,CUSfname2833,CUSlname2833,,,,,,
2834,1,CUSfname2834,CUSlname2834,,,,,,
2835,1,CUSfname2835,CUSlname2835,,,,,,
2836,1,CUSfname2836,CUSlname2836,,,,,,
2837,1,CUSfname2837,CUSlname2837,,,,,,
2838,1,CUSfname2838,CUSlname2838,,,,,,
2839,1,CUSfname2839,CUSlname2839,,,,,,
2840,1,CUSfname2840,CUSlname2840,,,,,,
2841,1,CUSfname2841,CUSlname2841,,,,,,
2842,1,CUSfname2842,CUSlname2842,,,,,,
2843,1,CUSfname2843,CUSlname2843,,,,,,
2844,1,CUSfname2844,CUSlname2844,,,,,,
2845,1,CUSfname2845,CUSlname2845,,,,,,
2846,1,CUSfname2846,CUSlname2846,,,,,,
2847,1,CUSfname2847,CUSlname2847,,,,,,
2848,1,CUSfname2848,CUSlname2848,,,,,,
2849,1,CUSfname2849,CUSlname2849,,,,,,
2850,1,CUSfname2850,CUSlname2850,,,,,,
2851,1,CUSfname2851,CUSlname2851,,,,,,
2852,1,CUSfname2852,CUSlname2852,,,,,,
2853,1,CUSfname2853,CUSlname2853,,,,,,
2854,1,CUSfname2854,CUSlname2854,,,,,,
2855,1,CUSfname2855,CUSlname2855,,,,,,
2856,1,CUSfname2856,CUSlname2856,,,,,,
2857,1,CUSfname2857,CUSlname2857,,,,,,
2858,1,CUSfname2858,CUSlname2858,,,,,,
2859,1,CUSfname2859,CUSlname2859,,,,,,
2860,1,CUSfname2860,CUSlname2860,,,,,,
2861,1,CUSfname2861,CUSlname2861,,,,,,
2862,1,CUSfname2862,CUSlname2862,,,,,,
2863,1,CUSfname2863,CUSlname2863,,,,,,
2864,1,CUSfname2864,CUSlname2864,,,,,,
2865,1,CUSfname2865,CUSlname2865,,,,,,
2866,1,CUSfname2866,CUSlname2866,,,,,,
2867,1,CUSfname2867,CUSlname2867,,,,,,
2868,1,CUSfname2868,CUSlname2868,,,,,,
2869,1,CUSfname2869,CUSlname2869,,,,,,
2870,1,CUSfname2870,CUSlname2870,,,,,,
2871,1,CUSfname2871,CUSlname2871,,,,,,
2872,1,CUSfname2872,CUSlname2872,,,,,,
2873,1,CUSfname2873,CUSlname2873,,,,,,
2874,1,CUSfname2874,CUSlname2874,,,,,,
2875,1,CUSfname2875,CUSlname2875,,,,,,
2876,1,CUSfname2876,CUSlname2876,,,,,,
2877,1,CUSfname2877,CUSlname2877,,,,,,
2878,1,CUSfname2878,CUSlname2878,,,,,,
2879,1,CUSfname2879,CUSlname2879,,,,,,
2880,1,CUSfname2880,CUSlname2880,,,,,,
2881,1,CUSfname2881,CUSlname2881,,,,,,
2882,1,CUSfname2882,CUSlname2882,,,,,,
2883,1,CUSfname2883,CUSlname2883,,,,,,
2884,1,CUSfname2884,CUSlname2884,,,,,,
2885,1,CUSfname2885,CUSlname2885,,,,,,
2886,1,CUSfname2886,CUSlname2886,,,,,,
2887,1,CUSfname2887,CUSlname2887,,,,,,
2888,1,CUSfname2888,CUSlname2888,,,,,,
2889,1,CUSfname2889,CUSlname2889,,,,,,
2890,1,CUSfname2890,CUSlname2890,,,,,,
2891,1,CUSfname2891,CUSlname2891,,,,,,
2892,1,CUSfname2892,CUSlname2892,,,,,,
2893,1,CUSfname2893,CUSlname2893,,,,,,
2894,1,CUSfname2894,CUSlname2894,,,,,,
2895,1,CUSfname2895,CUSlname2895,,,,,,
2896,1,CUSfname2896,CUSlname2896,,,,,,
2897,1,CUSfname2897,CUSlname2897,,,,,,
2898,1,CUSfname2898,CUSlname2898,,,,,,
2899,1,CUSfname2899,CUSlname2899,,,,,,
2900,1,CUSfname2900,CUSlname2900,,,,,,
2901,1,CUSfname2901,CUSlname2901,,,,,,
2902,1,CUSfname2902,CUSlname2902,,,,,,
2903,1,CUSfname2903,CUSlname2903,,,,,,
2904,1,CUSfname2904,CUSlname2904,,,,,,
2905,1,CUSfname2905,CUSlname2905,,,,,,
2906,1,CUSfname2906,CUSlname2906,,,,,,
2907,1,CUSfname2907,CUSlname2907,,,,,,
2908,1,CUSfname2908,CUSlname2908,,,,,,
2909,1,CUSfname2909,CUSlname2909,,,,,,
2910,1,CUSfname2910,CUSlname2910,,,,,,
2911,1,CUSfname2911,CUSlname2911,,,,,,
2912,1,CUSfname2912,CUSlname2912,,,,,,
2913,1,CUSfname2913,CUSlname2913,,,,,,
2914,1,CUSfname2914,CUSlname2914,,,,,,
2915,1,CUSfname2915,CUSlname2915,,,,,,
2916,1,CUSfname2916,CUSlname2916,,,,,,
2917,1,CUSfname2917,CUSlname2917,,,,,,
2918,1,CUSfname2918,CUSlname2918,,,,,,
2919,1,CUSfname2919,CUSlname2919,,,,,,
2920,1,CUSfname2920,CUSlname2920,,,,,,
2921,2,CUSfname2921,CUSlname2921,,,,,,
2922,2,CUSfname2922,CUSlname2922,,,,,,
2923,1,CUSfname2923,CUSlname2923,,,,,,
2924,1,CUSfname2924,CUSlname2924,,,,,,
2925,1,CUSfname2925,CUSlname2925,,,,,,
2926,1,CUSfname2926,CUSlname2926,,,,,,
2927,1,CUSfname2927,CUSlname2927,,,,,,
2928,1,CUSfname2928,CUSlname2928,,,,,,
2929,1,CUSfname2929,CUSlname2929,,,,,,
2930,1,CUSfname2930,CUSlname2930,,,,,,
2931,1,CUSfname2931,CUSlname2931,,,,,,
2932,1,CUSfname2932,CUSlname2932,,,,,,
2933,1,CUSfname2933,CUSlname2933,,,,,,
2934,1,CUSfname2934,CUSlname2934,,,,,,
2935,1,CUSfname2935,CUSlname2935,,,,,,
2936,1,CUSfname2936,CUSlname2936,,,,,,
2937,1,CUSfname2937,CUSlname2937,,,,,,
2938,1,CUSfname2938,CUSlname2938,,,,,,
2939,1,CUSfname2939,CUSlname2939,,,,,,
2940,1,CUSfname2940,CUSlname2940,,,,,,
2941,1,CUSfname2941,CUSlname2941,,,,,,
2942,1,CUSfname2942,CUSlname2942,,,,,,
2943,1,CUSfname2943,CUSlname2943,,,,,,
2944,1,CUSfname2944,CUSlname2944,,,,,,
2945,1,CUSfname2945,CUSlname2945,,,,,,
2946,2,CUSfname2946,CUSlname2946,,,,,,
2947,1,CUSfname2947,CUSlname2947,,,,,,
2948,1,CUSfname2948,CUSlname2948,,,,,,
2949,1,CUSfname2949,CUSlname2949,,,,,,
2950,1,CUSfname2950,CUSlname2950,,,,,,
2951,1,CUSfname2951,CUSlname2951,,,,,,
2952,1,CUSfname2952,CUSlname2952,,,,,,
2953,1,CUSfname2953,CUSlname2953,,,,,,
2954,1,CUSfname2954,CUSlname2954,,,,,,
2955,1,CUSfname2955,CUSlname2955,,,,,,
2956,1,CUSfname2956,CUSlname2956,,,,,,
2957,1,CUSfname2957,CUSlname2957,,,,,,
2958,1,CUSfname2958,CUSlname2958,,,,,,
2959,1,CUSfname2959,CUSlname2959,,,,,,
2960,1,CUSfname2960,CUSlname2960,,,,,,
2961,1,CUSfname2961,CUSlname2961,,,,,,
2962,1,CUSfname2962,CUSlname2962,,,,,,
2963,1,CUSfname2963,CUSlname2963,,,,,,
2964,1,CUSfname2964,CUSlname2964,,,,,,
2965,1,CUSfname2965,CUSlname2965,,,,,,
2966,1,CUSfname2966,CUSlname2966,,,,,,
2967,1,CUSfname2967,CUSlname2967,,,,,,
2968,1,CUSfname2968,CUSlname2968,,,,,,
2969,1,CUSfname2969,CUSlname2969,,,,,,
2970,1,CUSfname2970,CUSlname2970,,,,,,
2971,1,CUSfname2971,CUSlname2971,,,,,,
2972,1,CUSfname2972,CUSlname2972,,,,,,
2973,1,CUSfname2973,CUSlname2973,,,,,,
2974,1,CUSfname2974,CUSlname2974,,,,,,
2975,1,CUSfname2975,CUSlname2975,,,,,,
2976,1,CUSfname2976,CUSlname2976,,,,,,
2977,2,CUSfname2977,CUSlname2977,,,,,,
2978,1,CUSfname2978,CUSlname2978,,,,,,
2979,1,CUSfname2979,CUSlname2979,,,,,,
2980,1,CUSfname2980,CUSlname2980,,,,,,
2981,1,CUSfname2981,CUSlname2981,,,,,,
2982,1,CUSfname2982,CUSlname2982,,,,,,
2983,1,CUSfname2983,CUSlname2983,,,,,,
2984,1,CUSfname2984,CUSlname2984,,,,,,
2985,1,CUSfname2985,CUSlname2985,,,,,,
2986,1,CUSfname2986,CUSlname2986,,,,,,
2987,1,CUSfname2987,CUSlname2987,,,,,,
2988,1,CUSfname2988,CUSlname2988,,,,,,
2989,1,CUSfname2989,CUSlname2989,,,,,,
2990,1,CUSfname2990,CUSlname2990,,,,,,
2991,1,CUSfname2991,CUSlname2991,,,,,,
2992,1,CUSfname2992,CUSlname2992,,,,,,
2993,1,CUSfname2993,CUSlname2993,,,,,,
2994,1,CUSfname2994,CUSlname2994,,,,,,
2995,1,CUSfname2995,CUSlname2995,,,,,,
2996,1,CUSfname2996,CUSlname2996,,,,,,
2997,1,CUSfname2997,CUSlname2997,,,,,,
2998,1,CUSfname2998,CUSlname2998,,,,,,
2999,1,CUSfname2999,CUSlname2999,,,,,,
3000,1,CUSfname3000,CUSlname3000,,,,,,
3001,1,CUSfname3001,CUSlname3001,,,,,,
3002,2,CUSfname3002,CUSlname3002,,,,,,
3003,2,CUSfname3003,CUSlname3003,,,,,,
3004,2,CUSfname3004,CUSlname3004,,,,,,
3005,1,CUSfname3005,CUSlname3005,,,,,,
3006,1,CUSfname3006,CUSlname3006,,,,,,
3007,1,CUSfname3007,CUSlname3007,,,,,,
3008,1,CUSfname3008,CUSlname3008,,,,,,
3009,1,CUSfname3009,CUSlname3009,,,,,,
3010,1,CUSfname3010,CUSlname3010,,,,,,
3011,1,CUSfname3011,CUSlname3011,,,,,,
3012,1,CUSfname3012,CUSlname3012,,,,,,
3013,1,CUSfname3013,CUSlname3013,,,,,,
3014,1,CUSfname3014,CUSlname3014,,,,,,
3015,1,CUSfname3015,CUSlname3015,,,,,,
3016,1,CUSfname3016,CUSlname3016,,,,,,
3017,1,CUSfname3017,CUSlname3017,,,,,,
3018,1,CUSfname3018,CUSlname3018,,,,,,
3019,1,CUSfname3019,CUSlname3019,,,,,,
3020,1,CUSfname3020,CUSlname3020,,,,,,
3021,1,CUSfname3021,CUSlname3021,,,,,,
3022,1,CUSfname3022,CUSlname3022,,,,,,
3023,1,CUSfname3023,CUSlname3023,,,,,,
3024,1,CUSfname3024,CUSlname3024,,,,,,
3025,1,CUSfname3025,CUSlname3025,,,,,,
3026,1,CUSfname3026,CUSlname3026,,,,,,
3027,1,CUSfname3027,CUSlname3027,,,,,,
3028,1,CUSfname3028,CUSlname3028,,,,,,
3029,1,CUSfname3029,CUSlname3029,,,,,,
3030,1,CUSfname3030,CUSlname3030,,,,,,
3031,1,CUSfname3031,CUSlname3031,,,,,,
3032,1,CUSfname3032,CUSlname3032,,,,,,
3033,1,CUSfname3033,CUSlname3033,,,,,,
3034,1,CUSfname3034,CUSlname3034,,,,,,
3035,1,CUSfname3035,CUSlname3035,,,,,,
3036,1,CUSfname3036,CUSlname3036,,,,,,
3037,1,CUSfname3037,CUSlname3037,,,,,,
3038,1,CUSfname3038,CUSlname3038,,,,,,
3039,1,CUSfname3039,CUSlname3039,,,,,,
3040,1,CUSfname3040,CUSlname3040,,,,,,
3041,1,CUSfname3041,CUSlname3041,,,,,,
3042,1,CUSfname3042,CUSlname3042,,,,,,
3043,1,CUSfname3043,CUSlname3043,,,,,,
3044,1,CUSfname3044,CUSlname3044,,,,,,
3045,1,CUSfname3045,CUSlname3045,,,,,,
3046,1,CUSfname3046,CUSlname3046,,,,,,
3047,1,CUSfname3047,CUSlname3047,,,,,,
3048,1,CUSfname3048,CUSlname3048,,,,,,
3049,1,CUSfname3049,CUSlname3049,,,,,,
3050,1,CUSfname3050,CUSlname3050,,,,,,
3051,1,CUSfname3051,CUSlname3051,,,,,,
3052,1,CUSfname3052,CUSlname3052,,,,,,
3053,1,CUSfname3053,CUSlname3053,,,,,,
3054,1,CUSfname3054,CUSlname3054,,,,,,
3055,1,CUSfname3055,CUSlname3055,,,,,,
3056,1,CUSfname3056,CUSlname3056,,,,,,
3057,1,CUSfname3057,CUSlname3057,,,,,,
3058,1,CUSfname3058,CUSlname3058,,,,,,
3059,1,CUSfname3059,CUSlname3059,,,,,,
3060,1,CUSfname3060,CUSlname3060,,,,,,
3061,1,CUSfname3061,CUSlname3061,,,,,,
3062,1,CUSfname3062,CUSlname3062,,,,,,
3063,1,CUSfname3063,CUSlname3063,,,,,,
3064,1,CUSfname3064,CUSlname3064,,,,,,
3065,1,CUSfname3065,CUSlname3065,,,,,,
3066,1,CUSfname3066,CUSlname3066,,,,,,
3067,1,CUSfname3067,CUSlname3067,,,,,,
3068,1,CUSfname3068,CUSlname3068,,,,,,
3069,1,CUSfname3069,CUSlname3069,,,,,,
3070,1,CUSfname3070,CUSlname3070,,,,,,
3071,1,CUSfname3071,CUSlname3071,,,,,,
3072,1,CUSfname3072,CUSlname3072,,,,,,
3073,1,CUSfname3073,CUSlname3073,,,,,,
3074,1,CUSfname3074,CUSlname3074,,,,,,
3075,1,CUSfname3075,CUSlname3075,,,,,,
3076,1,CUSfname3076,CUSlname3076,,,,,,
3077,1,CUSfname3077,CUSlname3077,,,,,,
3078,1,CUSfname3078,CUSlname3078,,,,,,
3079,1,CUSfname3079,CUSlname3079,,,,,,
3080,1,CUSfname3080,CUSlname3080,,,,,,
3081,1,CUSfname3081,CUSlname3081,,,,,,
3082,1,CUSfname3082,CUSlname3082,,,,,,
3083,1,CUSfname3083,CUSlname3083,,,,,,
3084,1,CUSfname3084,CUSlname3084,,,,,,
3085,1,CUSfname3085,CUSlname3085,,,,,,
3086,1,CUSfname3086,CUSlname3086,,,,,,
3087,1,CUSfname3087,CUSlname3087,,,,,,
3088,1,CUSfname3088,CUSlname3088,,,,,,
3089,1,CUSfname3089,CUSlname3089,,,,,,
3090,1,CUSfname3090,CUSlname3090,,,,,,
3091,1,CUSfname3091,CUSlname3091,,,,,,
3092,1,CUSfname3092,CUSlname3092,,,,,,
3093,1,CUSfname3093,CUSlname3093,,,,,,
3094,1,CUSfname3094,CUSlname3094,,,,,,
3095,1,CUSfname3095,CUSlname3095,,,,,,
3096,1,CUSfname3096,CUSlname3096,,,,,,
3097,1,CUSfname3097,CUSlname3097,,,,,,
3098,1,CUSfname3098,CUSlname3098,,,,,,
3099,1,CUSfname3099,CUSlname3099,,,,,,
3100,1,CUSfname3100,CUSlname3100,,,,,,
3101,1,CUSfname3101,CUSlname3101,,,,,,
3102,1,CUSfname3102,CUSlname3102,,,,,,
3103,1,CUSfname3103,CUSlname3103,,,,,,
3104,1,CUSfname3104,CUSlname3104,,,,,,
3105,1,CUSfname3105,CUSlname3105,,,,,,
3106,1,CUSfname3106,CUSlname3106,,,,,,
3107,1,CUSfname3107,CUSlname3107,,,,,,
3108,1,CUSfname3108,CUSlname3108,,,,,,
3109,1,CUSfname3109,CUSlname3109,,,,,,
3110,1,CUSfname3110,CUSlname3110,,,,,,
3111,1,CUSfname3111,CUSlname3111,,,,,,
3112,1,CUSfname3112,CUSlname3112,,,,,,
3113,1,CUSfname3113,CUSlname3113,,,,,,
3114,1,CUSfname3114,CUSlname3114,,,,,,
3115,1,CUSfname3115,CUSlname3115,,,,,,
3116,1,CUSfname3116,CUSlname3116,,,,,,
3117,1,CUSfname3117,CUSlname3117,,,,,,
3118,1,CUSfname3118,CUSlname3118,,,,,,
3119,1,CUSfname3119,CUSlname3119,,,,,,
3120,1,CUSfname3120,CUSlname3120,,,,,,
3121,1,CUSfname3121,CUSlname3121,,,,,,
3122,1,CUSfname3122,CUSlname3122,,,,,,
3123,1,CUSfname3123,CUSlname3123,,,,,,
3124,1,CUSfname3124,CUSlname3124,,,,,,
3125,1,CUSfname3125,CUSlname3125,,,,,,
3126,1,CUSfname3126,CUSlname3126,,,,,,
3127,1,CUSfname3127,CUSlname3127,,,,,,
3128,1,CUSfname3128,CUSlname3128,,,,,,
3129,1,CUSfname3129,CUSlname3129,,,,,,
3130,1,CUSfname3130,CUSlname3130,,,,,,
3131,1,CUSfname3131,CUSlname3131,,,,,,
3132,1,CUSfname3132,CUSlname3132,,,,,,
3133,1,CUSfname3133,CUSlname3133,,,,,,
3134,1,CUSfname3134,CUSlname3134,,,,,,
3135,1,CUSfname3135,CUSlname3135,,,,,,
3136,1,CUSfname3136,CUSlname3136,,,,,,
3137,1,CUSfname3137,CUSlname3137,,,,,,
3138,1,CUSfname3138,CUSlname3138,,,,,,
3139,1,CUSfname3139,CUSlname3139,,,,,,
3140,1,CUSfname3140,CUSlname3140,,,,,,
3141,2,CUSfname3141,CUSlname3141,,,,,,
3142,1,CUSfname3142,CUSlname3142,,,,,,
3143,1,CUSfname3143,CUSlname3143,,,,,,
3144,1,CUSfname3144,CUSlname3144,,,,,,
3145,1,CUSfname3145,CUSlname3145,,,,,,
3146,1,CUSfname3146,CUSlname3146,,,,,,
3147,1,CUSfname3147,CUSlname3147,,,,,,
3148,1,CUSfname3148,CUSlname3148,,,,,,
3149,1,CUSfname3149,CUSlname3149,,,,,,
3150,1,CUSfname3150,CUSlname3150,,,,,,
3151,1,CUSfname3151,CUSlname3151,,,,,,
3152,1,CUSfname3152,CUSlname3152,,,,,,
3153,1,CUSfname3153,CUSlname3153,,,,,,
3154,1,CUSfname3154,CUSlname3154,,,,,,
3155,1,CUSfname3155,CUSlname3155,,,,,,
3156,1,CUSfname3156,CUSlname3156,,,,,,
3157,1,CUSfname3157,CUSlname3157,,,,,,
3158,1,CUSfname3158,CUSlname3158,,,,,,
3159,1,CUSfname3159,CUSlname3159,,,,,,
3160,1,CUSfname3160,CUSlname3160,,,,,,
3161,1,CUSfname3161,CUSlname3161,,,,,,
3162,1,CUSfname3162,CUSlname3162,,,,,,
3163,1,CUSfname3163,CUSlname3163,,,,,,
3164,1,CUSfname3164,CUSlname3164,,,,,,
3165,1,CUSfname3165,CUSlname3165,,,,,,
3166,1,CUSfname3166,CUSlname3166,,,,,,
3167,1,CUSfname3167,CUSlname3167,,,,,,
3168,1,CUSfname3168,CUSlname3168,,,,,,
3169,1,CUSfname3169,CUSlname3169,,,,,,
3170,1,CUSfname3170,CUSlname3170,,,,,,
3171,1,CUSfname3171,CUSlname3171,,,,,,
3172,1,CUSfname3172,CUSlname3172,,,,,,
3173,1,CUSfname3173,CUSlname3173,,,,,,
3174,2,CUSfname3174,CUSlname3174,,,,,,
3175,1,CUSfname3175,CUSlname3175,,,,,,
3176,1,CUSfname3176,CUSlname3176,,,,,,
3177,1,CUSfname3177,CUSlname3177,,,,,,
3178,1,CUSfname3178,CUSlname3178,,,,,,
3179,1,CUSfname3179,CUSlname3179,,,,,,
3180,1,CUSfname3180,CUSlname3180,,,,,,
3181,1,CUSfname3181,CUSlname3181,,,,,,
3182,1,CUSfname3182,CUSlname3182,,,,,,
3183,1,CUSfname3183,CUSlname3183,,,,,,
3184,1,CUSfname3184,CUSlname3184,,,,,,
3185,1,CUSfname3185,CUSlname3185,,,,,,
3186,1,CUSfname3186,CUSlname3186,,,,,,
3187,1,CUSfname3187,CUSlname3187,,,,,,
3188,1,CUSfname3188,CUSlname3188,,,,,,
3189,1,CUSfname3189,CUSlname3189,,,,,,
3190,1,CUSfname3190,CUSlname3190,,,,,,
3191,1,CUSfname3191,CUSlname3191,,,,,,
3192,1,CUSfname3192,CUSlname3192,,,,,,
3193,1,CUSfname3193,CUSlname3193,,,,,,
3194,1,CUSfname3194,CUSlname3194,,,,,,
3195,1,CUSfname3195,CUSlname3195,,,,,,
3196,1,CUSfname3196,CUSlname3196,,,,,,
3197,1,CUSfname3197,CUSlname3197,,,,,,
3198,1,CUSfname3198,CUSlname3198,,,,,,
3199,1,CUSfname3199,CUSlname3199,,,,,,
3200,1,CUSfname3200,CUSlname3200,,,,,,
3201,1,CUSfname3201,CUSlname3201,,,,,,
3202,1,CUSfname3202,CUSlname3202,,,,,,
3203,1,CUSfname3203,CUSlname3203,,,,,,
3204,1,CUSfname3204,CUSlname3204,,,,,,
3205,1,CUSfname3205,CUSlname3205,,,,,,
